,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1528,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1529,"First Canadian Place, Underground city",43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1530,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1531,"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1532,"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1533,"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1534,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1535,"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
1536,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1537,"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1538,"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1539,"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1540,"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1541,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1542,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1543,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1544,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hilton,43.6499459,-79.385479,Hotel
1545,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
1546,"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1547,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1548,"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1549,"First Canadian Place, Underground city",43.6484292,-79.3822802,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1550,"First Canadian Place, Underground city",43.6484292,-79.3822802,Drake One Fifty,43.649589523564934,-79.38455694587901,Restaurant
1551,"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1552,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1553,"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1554,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1555,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1556,"First Canadian Place, Underground city",43.6484292,-79.3822802,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1557,"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
1558,"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1559,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
1560,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1561,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1562,"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1563,"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1564,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1565,"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1566,"First Canadian Place, Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1567,"First Canadian Place, Underground city",43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1568,"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1569,"First Canadian Place, Underground city",43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1570,"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1571,"First Canadian Place, Underground city",43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
1572,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
1573,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1574,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1575,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1576,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.649328,-79.378339,Coffee Shop
1577,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1578,"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1579,"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1580,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1581,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1582,"First Canadian Place, Underground city",43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1583,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
1584,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1585,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1586,"First Canadian Place, Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1587,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
1588,"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1589,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1590,Church and Wellesley,43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
1591,Church and Wellesley,43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
1592,Church and Wellesley,43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
1593,Church and Wellesley,43.6658599,-79.38315990000001,Sansotei Ramen ???,43.666734794517005,-79.3853530009483,Ramen Restaurant
1594,Church and Wellesley,43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
1595,Church and Wellesley,43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
1596,Church and Wellesley,43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
1597,Church and Wellesley,43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
1598,Church and Wellesley,43.6658599,-79.38315990000001,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
1599,Church and Wellesley,43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
1600,Church and Wellesley,43.6658599,-79.38315990000001,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
1601,Church and Wellesley,43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
1602,Church and Wellesley,43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
1603,Church and Wellesley,43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
1604,Church and Wellesley,43.6658599,-79.38315990000001,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
1605,Church and Wellesley,43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
1606,Church and Wellesley,43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
1607,Church and Wellesley,43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
1608,Church and Wellesley,43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
1609,Church and Wellesley,43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
1610,Church and Wellesley,43.6658599,-79.38315990000001,Wine Rack,43.66580230870318,-79.38050712395066,Wine Shop
1611,Church and Wellesley,43.6658599,-79.38315990000001,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
1612,Church and Wellesley,43.6658599,-79.38315990000001,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
1613,Church and Wellesley,43.6658599,-79.38315990000001,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
1614,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
1615,Church and Wellesley,43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
1616,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
1617,Church and Wellesley,43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
1618,Church and Wellesley,43.6658599,-79.38315990000001,Bloom Cafe,43.66548,-79.38497,Dessert Shop
1619,Church and Wellesley,43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
1620,Church and Wellesley,43.6658599,-79.38315990000001,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
1621,Church and Wellesley,43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
1622,Church and Wellesley,43.6658599,-79.38315990000001,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
1623,Church and Wellesley,43.6658599,-79.38315990000001,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
1624,Church and Wellesley,43.6658599,-79.38315990000001,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
1625,Church and Wellesley,43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
1626,Church and Wellesley,43.6658599,-79.38315990000001,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
1627,Church and Wellesley,43.6658599,-79.38315990000001,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
1628,Church and Wellesley,43.6658599,-79.38315990000001,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
1629,Church and Wellesley,43.6658599,-79.38315990000001,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
1630,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
1631,Church and Wellesley,43.6658599,-79.38315990000001,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
1632,Church and Wellesley,43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
1633,Church and Wellesley,43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
1634,Church and Wellesley,43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
1635,Church and Wellesley,43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
1636,Church and Wellesley,43.6658599,-79.38315990000001,Northbound Leather,43.66525192363289,-79.38487411233972,Boutique
1637,Church and Wellesley,43.6658599,-79.38315990000001,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
1638,Church and Wellesley,43.6658599,-79.38315990000001,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
1639,Church and Wellesley,43.6658599,-79.38315990000001,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
1640,Church and Wellesley,43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
1641,Church and Wellesley,43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
1642,Church and Wellesley,43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
1643,Church and Wellesley,43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
1644,Church and Wellesley,43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
1645,Church and Wellesley,43.6658599,-79.38315990000001,Crews & Tangos,43.66432031951433,-79.38048975871902,Gay Bar
1646,Church and Wellesley,43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
1647,Church and Wellesley,43.6658599,-79.38315990000001,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
1648,Church and Wellesley,43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
1649,Church and Wellesley,43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
1650,Church and Wellesley,43.6658599,-79.38315990000001,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
1651,Church and Wellesley,43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
1652,Church and Wellesley,43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
1653,Church and Wellesley,43.6658599,-79.38315990000001,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
1654,Church and Wellesley,43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
1655,Church and Wellesley,43.6658599,-79.38315990000001,Loaded Pierogi,43.664665,-79.380641,Polish Restaurant
1656,Church and Wellesley,43.6658599,-79.38315990000001,Okonomi House ??????,43.66844763699195,-79.38688420443032,Japanese Restaurant
1657,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
1658,Church and Wellesley,43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
1659,Church and Wellesley,43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
1660,Church and Wellesley,43.6658599,-79.38315990000001,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
1661,Church and Wellesley,43.6658599,-79.38315990000001,Joe Fresh,43.661956,-79.38016,Clothing Store
1662,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
1663,Church and Wellesley,43.6658599,-79.38315990000001,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
1664,Church and Wellesley,43.6658599,-79.38315990000001,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
1665,Church and Wellesley,43.6658599,-79.38315990000001,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
1666,Church and Wellesley,43.6658599,-79.38315990000001,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
